file,online_backend,offline_backend,update_index,stream_position,component,prefix_position,event_id,activity,event_object_count,component_object_count,component_event_count,merged,wall_seconds,feasible,cost,control_flow_cost,data_cost,object_cost,encode_seconds,solve_seconds,certification_route,experiment,combo,repetition,partial
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,7,7,2,7,confirm_o-990348,confirm order,7,7,3,False,0.017605600063689053,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,8,8,2,8,out_of_stock_i-881401,item out of stock,1,7,4,False,0.020935800042934716,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,9,9,2,9,pick_i-881405,pick item,1,7,5,False,0.017251500044949353,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,10,10,1,10,pick_i-881354,pick item,1,4,5,False,0.018212700029835105,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,11,11,3,11,create_p-660186,create package,5,12,11,True,0.02295709995087236,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,12,12,3,12,reorder_i-881401,reorder item,1,12,12,False,0.018321900046430528,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,13,13,3,13,send_p-660186,send package,5,12,13,False,0.018269099993631244,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,14,14,3,14,out_of_stock_i-881402,item out of stock,1,12,14,False,0.018920600065030158,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,15,15,3,15,deliver_p-660186,package delivered,5,12,15,False,0.021528800018131733,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,16,16,3,16,reorder_i-881356,reorder item,1,12,16,False,0.01959460007492453,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,17,17,3,17,reorder_i-881402,reorder item,1,12,17,False,0.02113370003644377,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,18,18,3,18,pick_i-881356,pick item,1,12,18,False,0.020816799951717257,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,19,19,3,19,pick_i-881403,pick item,1,12,19,False,0.036021600011736155,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,20,20,3,20,pick_i-881406,pick item,1,12,20,False,0.02232320001348853,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,21,21,3,21,pay_o-990338,pay order,4,12,21,False,0.022480499930679798,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,22,22,3,22,create_p-660204,create package,4,13,22,False,0.026643300079740584,True,0,0,0,0,0.0,0.0,local_repair,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,23,23,3,23,pick_i-881401,pick item,1,13,23,False,0.023764700046740472,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,24,24,4,24,place_o-990390,place order,6,6,1,False,0.12078280001878738,True,0,0,0,0,0.014871999970637262,0.0003530000103637576,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,25,25,5,25,place_o-990392,place order,11,11,1,False,0.19633609999436885,True,0,0,0,0,0.015242399997077882,0.00037320004776120186,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,26,26,5,26,confirm_o-990392,confirm order,11,11,2,False,0.0292999999364838,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,27,27,5,27,pick_i-881604,pick item,1,11,3,False,0.025347599992528558,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,28,28,5,28,out_of_stock_i-881599,item out of stock,1,11,4,False,0.02661980001721531,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,29,29,4,29,pick_i-881591,pick item,1,6,2,False,0.025695100077427924,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,30,30,3,30,send_p-660204,send package,4,13,24,False,0.02952420001383871,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,31,31,5,31,pick_i-881596,pick item,1,11,5,False,0.026070000021718442,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,32,32,5,32,pick_i-881602,pick item,1,11,6,False,0.026732999947853386,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,33,33,4,33,confirm_o-990390,confirm order,6,6,3,False,0.026158199994824827,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,34,34,5,34,pick_i-881600,pick item,1,11,7,False,0.029764799983240664,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,35,35,5,35,pick_i-881597,pick item,1,11,8,False,0.027085399953648448,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,36,36,4,36,pick_i-881592,pick item,1,6,4,False,0.027077400009147823,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,37,37,5,37,pick_i-881601,pick item,1,11,9,False,0.02778140001464635,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,38,38,5,38,reorder_i-881599,reorder item,1,11,10,False,0.03075349994469434,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,39,39,3,39,deliver_p-660204,package delivered,4,13,25,False,0.028549199923872948,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,40,40,4,40,out_of_stock_i-881590,item out of stock,1,6,5,False,0.029107899987138808,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,41,41,5,41,pick_i-881595,pick item,1,11,11,False,0.032630000030621886,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,42,42,6,42,create_p-660219,create package,11,31,42,True,0.04985940002370626,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,43,43,6,43,pay_o-990348,pay order,7,31,43,False,0.031342500005848706,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,44,44,6,44,pick_i-881589,pick item,1,31,44,False,0.0332469999557361,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,45,45,6,45,reorder_i-881590,reorder item,1,31,45,False,0.03735000011511147,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,46,46,6,46,pick_i-881603,pick item,1,31,46,False,0.03613649995531887,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,47,47,6,47,send_p-660219,send package,11,31,47,False,0.036680500023067,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,48,48,6,48,pay_o-990390,pay order,6,31,48,False,0.04146980005316436,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,49,49,6,49,deliver_p-660219,package delivered,11,31,49,False,0.03871130000334233,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,50,50,6,50,pick_i-881402,pick item,1,31,50,False,0.04011170007288456,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,51,51,6,51,pick_i-881599,pick item,1,31,51,False,0.043859199970029294,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,52,52,6,52,create_p-660231,create package,5,32,52,False,0.04313259990885854,True,0,0,0,0,0.0,0.0,local_repair,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,53,53,6,53,send_p-660231,send package,5,32,53,False,0.043363000033423305,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,54,54,6,54,pick_i-881588,pick item,1,32,54,False,0.04524120001588017,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,55,55,6,55,deliver_p-660231,package delivered,5,32,55,False,0.048753000097349286,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,56,56,6,56,pick_i-881598,pick item,1,32,56,False,0.048576599918305874,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,57,57,6,57,pick_i-881590,pick item,1,32,57,False,0.051302499952726066,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,58,58,6,58,pay_o-990392,pay order,11,32,58,False,0.09707630006596446,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,59,59,6,59,create_p-660249,create package,4,33,59,False,0.101962799904868,True,0,0,0,0,0.0,0.0,local_repair,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,60,60,6,60,send_p-660249,send package,4,33,60,False,0.10652360005769879,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_030_events_0061_objects_0033.jsonocel,symbolic,smt,61,61,6,61,deliver_p-660249,package delivered,4,33,61,False,0.10918780008796602,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,1,1,1,1,place_o-990387,place order,4,4,1,False,0.09059899998828769,True,0,0,0,0,0.018445099936798215,0.0007602999685332179,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,2,2,1,2,confirm_o-990387,confirm order,4,4,2,False,0.028878299985080957,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,3,3,1,3,pay_o-990387,pay order,4,4,3,False,0.01613030000589788,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,4,4,1,4,pick_i-881578,pick item,1,4,4,False,0.018714499892666936,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,5,5,1,5,pick_i-881580,pick item,1,4,5,False,0.015997500042431056,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,6,6,1,6,pick_i-881579,pick item,1,4,6,False,0.016287800041027367,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,7,7,1,7,create_p-660218,create package,4,5,7,False,0.017529399949125946,True,0,0,0,0,0.0,0.0,local_repair,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,8,8,1,8,send_p-660218,send package,4,5,8,False,0.02036780002526939,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_031_events_0009_objects_0005.jsonocel,symbolic,smt,9,9,1,9,deliver_p-660218,package delivered,4,5,9,False,0.018116400111466646,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_032_events_0007_objects_0003.jsonocel,symbolic,smt,1,1,1,1,place_o-990424,place order,2,2,1,False,0.06351759994868189,True,0,0,0,0,0.018497100099921227,0.0007483999943360686,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_032_events_0007_objects_0003.jsonocel,symbolic,smt,2,2,1,2,confirm_o-990424,confirm order,2,2,2,False,0.03111339989118278,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_032_events_0007_objects_0003.jsonocel,symbolic,smt,3,3,1,3,pick_i-881734,pick item,1,2,3,False,0.016246099956333637,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_032_events_0007_objects_0003.jsonocel,symbolic,smt,4,4,1,4,create_p-660247,create package,2,3,4,False,0.016317499917931855,True,0,0,0,0,0.0,0.0,local_repair,controlled_mutations_fit_online,symbolic_smt,1,
component_032_events_0007_objects_0003.jsonocel,symbolic,smt,5,5,1,5,send_p-660247,send package,2,3,5,False,0.01701619999948889,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_032_events_0007_objects_0003.jsonocel,symbolic,smt,6,6,1,6,deliver_p-660247,package delivered,2,3,6,False,0.018725299974903464,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_032_events_0007_objects_0003.jsonocel,symbolic,smt,7,7,1,7,pay_o-990424,pay order,2,3,7,False,0.0163254999788478,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,1,1,1,1,place_o-990524,place order,2,2,1,False,0.06328530004248023,True,0,0,0,0,0.019027499947696924,0.0007619000971317291,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,2,2,1,2,pick_i-882143,pick item,1,2,2,False,0.031283400021493435,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,3,3,2,3,place_o-990534,place order,5,5,1,False,0.09972500009462237,True,0,0,0,0,0.014772600028663874,0.0004558999789878726,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,4,4,2,4,pick_i-882182,pick item,1,5,2,False,0.01775099989026785,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,5,5,2,5,pick_i-882181,pick item,1,5,3,False,0.016334799933247268,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,6,6,2,6,pick_i-882180,pick item,1,5,4,False,0.01614059996791184,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,7,7,2,7,pick_i-882183,pick item,1,5,5,False,0.016565600060857832,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,8,8,3,8,create_p-660296,create package,6,8,8,True,0.019970300025306642,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,9,9,3,9,confirm_o-990534,confirm order,5,8,9,False,0.0169214999768883,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,10,10,3,10,send_p-660296,send package,6,8,10,False,0.017331700073555112,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,11,11,3,11,confirm_o-990524,confirm order,2,8,11,False,0.02041060000192374,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,12,12,3,12,fail_p-660296_92,failed delivery,6,8,12,False,0.017895399942062795,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,13,13,3,13,fail_p-660296_95,failed delivery,6,8,13,False,0.019564799964427948,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,14,14,3,14,deliver_p-660296,package delivered,6,8,14,False,0.018866099999286234,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,15,15,3,15,pay_o-990534,pay order,5,8,15,False,0.02321220003068447,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,16,16,3,16,reminder_o-990524_162,payment reminder,2,8,16,False,0.020273600006476045,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_036_events_0017_objects_0008.jsonocel,symbolic,smt,17,17,3,17,pay_o-990524,pay order,2,8,17,False,0.02072319993749261,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,1,1,1,1,place_o-990566,place order,5,5,1,False,0.10471390001475811,True,0,0,0,0,0.018630299950018525,0.0007841999176889658,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,2,2,1,2,pick_i-882308,pick item,1,5,2,False,0.028992900042794645,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,3,3,1,3,confirm_o-990566,confirm order,5,5,3,False,0.01857779989950359,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,4,4,1,4,out_of_stock_i-882310,item out of stock,1,5,4,False,0.01733149995561689,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,5,5,1,5,pick_i-882309,pick item,1,5,5,False,0.016271399916149676,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,6,6,1,6,reorder_i-882310,reorder item,1,5,6,False,0.01702360005583614,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,7,7,1,7,pick_i-882307,pick item,1,5,7,False,0.019188900012522936,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,8,8,1,8,pick_i-882310,pick item,1,5,8,False,0.017719499999657273,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,9,9,1,9,create_p-660318,create package,5,6,9,False,0.01815249992068857,True,0,0,0,0,0.0,0.0,local_repair,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,10,10,1,10,send_p-660318,send package,5,6,10,False,0.02155449998099357,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,11,11,1,11,deliver_p-660318,package delivered,5,6,11,False,0.017608200083486736,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_037_events_0012_objects_0006.jsonocel,symbolic,smt,12,12,1,12,pay_o-990566,pay order,5,6,12,False,0.01877090008929372,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_038_events_0008_objects_0004.jsonocel,symbolic,smt,1,1,1,1,place_o-990878,place order,3,3,1,False,0.07718960009515285,True,0,0,0,0,0.01913830009289086,0.00076299998909235,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_038_events_0008_objects_0004.jsonocel,symbolic,smt,2,2,1,2,confirm_o-990878,confirm order,3,3,2,False,0.03225940000265837,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_038_events_0008_objects_0004.jsonocel,symbolic,smt,3,3,1,3,pick_i-883511,pick item,1,3,3,False,0.01630189991556108,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_038_events_0008_objects_0004.jsonocel,symbolic,smt,4,4,1,4,pick_i-883512,pick item,1,3,4,False,0.01754070003516972,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_038_events_0008_objects_0004.jsonocel,symbolic,smt,5,5,1,5,create_p-660508,create package,3,4,5,False,0.019457000074908137,True,0,0,0,0,0.0,0.0,local_repair,controlled_mutations_fit_online,symbolic_smt,1,
component_038_events_0008_objects_0004.jsonocel,symbolic,smt,6,6,1,6,send_p-660508,send package,3,4,6,False,0.01625469990540296,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_038_events_0008_objects_0004.jsonocel,symbolic,smt,7,7,1,7,deliver_p-660508,package delivered,3,4,7,False,0.017251500044949353,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_038_events_0008_objects_0004.jsonocel,symbolic,smt,8,8,1,8,pay_o-990878,pay order,3,4,8,False,0.016976800048723817,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,1,1,1,1,place_o-990916,place order,4,4,1,False,0.09194640000350773,True,0,0,0,0,0.0184043999761343,0.0007510000141337514,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,2,2,1,2,pick_i-883674,pick item,1,4,2,False,0.028909999993629754,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,3,3,1,3,pick_i-883672,pick item,1,4,3,False,0.016245099948719144,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,4,4,1,4,pick_i-883673,pick item,1,4,4,False,0.018575900001451373,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,5,5,1,5,confirm_o-990916,confirm order,4,4,5,False,0.016144399996846914,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,6,6,1,6,pay_o-990916,pay order,4,4,6,False,0.016538800089620054,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,7,7,1,7,create_p-660528,create package,4,5,7,False,0.016901500057429075,True,0,0,0,0,0.0,0.0,local_repair,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,8,8,1,8,send_p-660528,send package,4,5,8,False,0.0190817000111565,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_042_events_0009_objects_0005.jsonocel,symbolic,smt,9,9,1,9,deliver_p-660528,package delivered,4,5,9,False,0.017053599935024977,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_048_events_0011_objects_0007.jsonocel,symbolic,smt,1,1,1,1,place_o-991144,place order,6,6,1,False,0.11858309991657734,True,0,0,0,0,0.01850809995085001,0.0008116000099107623,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_048_events_0011_objects_0007.jsonocel,symbolic,smt,2,2,1,2,pick_i-884545,pick item,1,6,2,False,0.031047799973748624,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_048_events_0011_objects_0007.jsonocel,symbolic,smt,3,3,1,3,pick_i-884547,pick item,1,6,3,False,0.01578040001913905,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_048_events_0011_objects_0007.jsonocel,symbolic,smt,4,4,1,4,confirm_o-991144,confirm order,6,6,4,False,0.01646529999561608,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_048_events_0011_objects_0007.jsonocel,symbolic,smt,5,5,1,5,pick_i-884544,pick item,1,6,5,False,0.017365199979394674,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
component_048_events_0011_objects_0007.jsonocel,symbolic,smt,6,6,1,6,pay_o-991144,pay order,6,6,6,False,0.019819599925540388,True,0,0,0,0,0.0,0.0,direct,controlled_mutations_fit_online,symbolic_smt,1,
